date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2021-10-09 01:05,-0.72,0.00,4028.00,10459.00,57.80,-0.17,100.60,866.20,-0.54,0.00,52.99,8.01,1624.00,1815.00,-0.01,0.00,NaN,46.54
2021-10-09 01:10,-0.01,0.00,4048.00,10608.00,55.20,-0.17,102.20,861.80,-0.43,0.00,54.42,11.59,1481.00,1817.00,-0.08,0.00,NaN,53.30
2021-10-09 01:15,-0.40,0.00,4024.00,10655.00,54.70,-0.27,108.20,830.50,-0.50,0.00,55.57,17.30,1431.00,1820.00,-0.08,0.00,NaN,50.98
2021-10-09 01:20,-1.15,0.00,4027.00,10559.00,58.80,-0.27,100.60,827.10,-0.48,0.00,55.64,1.02,1388.00,1880.00,-0.08,0.00,NaN,46.81
2021-10-09 01:25,-0.51,0.00,4036.00,10497.00,55.90,-0.27,102.30,831.20,-0.47,0.00,55.71,7.67,1297.00,1936.00,-0.08,0.00,NaN,42.46
2021-10-09 01:30,-11.97,0.00,4006.00,10451.00,56.60,-0.27,98.26,752.70,-0.50,0.00,53.32,1.01,1272.00,1966.00,-0.08,0.00,NaN,38.12
2021-10-09 01:35,-0.01,0.00,4026.00,10441.00,56.50,-0.17,99.40,690.40,-0.46,0.00,50.95,3.83,1225.00,2010.00,-0.08,0.00,NaN,41.49
2021-10-09 01:40,-3.65,0.00,4038.00,10361.00,55.40,-0.17,101.60,672.00,-0.49,0.00,51.81,1.04,1242.00,2019.00,-0.08,0.00,NaN,41.42
2021-10-09 01:45,-10.71,0.00,4028.00,10273.00,57.40,-0.17,100.60,563.50,-0.43,0.00,50.03,1.02,1252.00,2021.00,-0.08,0.00,NaN,40.83
2021-10-09 01:50,-0.11,0.00,4052.00,10247.00,61.20,-0.17,104.60,491.10,-0.46,0.00,51.36,2.67,1265.00,2033.00,-0.08,0.00,NaN,40.70
2021-10-09 01:55,-1.28,0.00,4031.00,10213.00,50.60,-0.17,100.40,475.20,-0.52,0.00,53.16,1.02,1259.00,2021.00,-0.08,0.00,NaN,38.78
2021-10-09 02:00,-0.15,0.00,4048.00,10150.00,51.30,-0.17,104.40,469.20,-0.48,0.00,52.84,3.43,1246.00,2075.00,-0.01,0.00,NaN,38.94
2021-10-09 02:05,-0.06,0.00,4042.00,10115.00,48.20,-0.17,104.70,477.20,-0.51,0.00,52.51,6.41,1223.00,2115.00,-0.01,0.00,NaN,38.73
2021-10-09 02:10,-7.99,0.00,4030.00,10017.00,48.80,-0.17,103.10,475.50,-0.45,0.00,52.59,1.01,1209.00,2122.00,-0.01,0.00,NaN,37.30
2021-10-09 02:15,-0.41,0.00,4052.00,10047.00,45.30,-0.17,107.00,468.70,-0.48,0.00,53.08,5.85,1158.00,2139.00,-0.01,0.00,NaN,37.35
2021-10-09 02:20,-10.89,0.00,4029.00,9935.00,43.50,-0.17,101.00,472.60,0.57,0.00,54.76,1.01,1214.00,2135.00,-0.01,0.00,NaN,42.55
2021-10-09 02:25,-16.84,0.00,4012.00,9885.00,47.50,-0.27,98.35,463.00,-0.49,0.00,55.60,1.02,1179.00,2144.00,-0.01,0.00,NaN,38.56
2021-10-09 02:30,-21.68,0.00,4031.00,9826.00,44.60,-0.27,101.20,464.90,-0.47,0.00,55.66,1.03,1122.00,2166.00,-0.01,0.00,NaN,42.36
2021-10-09 02:35,-37.60,0.00,4025.00,9767.00,50.90,-0.27,99.43,468.90,-0.49,0.00,55.32,1.02,1098.00,2175.00,-0.01,0.00,NaN,39.59
2021-10-09 02:40,-7.20,0.00,4045.00,9751.00,49.80,-0.27,101.20,461.60,-0.47,0.00,55.12,1.01,1042.00,2218.00,-0.01,0.00,NaN,35.54
2021-10-09 02:45,-0.23,0.00,4052.00,9762.00,48.20,-0.27,103.60,463.40,-0.49,0.00,55.96,5.09,1044.00,2229.00,-0.01,0.00,NaN,35.65
2021-10-09 02:50,-6.37,0.00,4035.00,9715.00,47.90,-0.27,100.40,463.90,-0.48,0.00,55.66,1.01,1020.00,2244.00,-0.01,0.00,NaN,29.00
2021-10-09 02:55,-21.84,0.00,4040.00,9633.00,47.20,-0.27,101.60,465.10,-0.45,0.00,55.46,1.01,1016.00,2247.00,-0.11,0.00,NaN,29.06
2021-10-09 03:00,-0.17,0.00,4051.00,9625.00,48.70,-0.27,106.20,466.90,-0.44,0.00,55.66,5.50,1013.00,2244.00,-0.11,0.00,NaN,33.29
2021-10-09 03:05,-3.41,0.00,4034.00,9620.00,49.60,-0.17,101.90,462.90,-0.51,0.00,54.96,1.01,1010.00,2260.00,-0.11,0.00,NaN,28.75
2021-10-09 03:10,-0.02,0.00,4036.00,9621.00,48.90,-0.17,102.40,460.60,-0.44,0.00,59.59,12.39,1019.00,2260.00,-0.11,0.00,NaN,28.54
2021-10-09 03:15,-10.03,0.00,3992.00,9535.00,47.70,-0.17,97.30,458.10,-0.45,0.00,58.03,1.17,1006.00,2278.00,-0.11,0.00,NaN,27.47
2021-10-09 03:20,-23.62,0.00,4007.00,9365.00,50.60,-0.17,96.15,459.90,-0.46,0.00,59.16,1.02,994.00,2314.00,-0.11,0.00,NaN,23.85
2021-10-09 03:25,-0.12,0.00,4023.00,9455.00,48.10,-0.17,107.80,464.50,-0.50,0.00,58.16,18.72,982.60,2327.00,-0.11,0.00,NaN,23.78
2021-10-09 03:30,-9.76,0.00,3996.00,9434.00,51.40,-0.17,97.87,460.10,-0.47,0.00,59.12,1.01,982.40,2325.00,-0.12,0.00,NaN,20.41
2021-10-09 03:35,-0.27,0.00,4009.00,9423.00,50.60,-0.17,101.10,463.20,-0.45,0.00,58.51,1.11,992.70,2331.00,-0.12,0.00,NaN,22.74
2021-10-09 03:40,-0.06,0.00,4058.00,9489.00,52.90,-0.17,105.80,467.90,0.57,0.00,57.31,11.88,998.50,2319.00,-0.12,0.00,NaN,23.66
2021-10-09 03:45,-17.02,0.00,4019.00,9472.00,52.10,-0.17,98.18,460.20,0.57,0.00,54.79,1.01,1007.00,2298.00,-0.12,0.00,NaN,23.00
2021-10-09 03:50,-0.01,0.00,4036.00,9420.00,45.90,-0.17,100.60,461.90,-0.48,0.00,55.37,2.53,999.10,2316.00,-0.12,0.00,NaN,23.43
2021-10-09 03:55,-7.65,0.00,4022.00,9417.00,46.60,-0.17,99.11,461.10,-0.50,0.00,54.81,1.01,971.20,2355.00,-0.12,0.00,NaN,22.86
2021-10-09 04:00,-20.18,0.00,4012.00,9348.00,47.00,-0.27,96.43,453.10,-0.43,0.00,55.27,1.01,986.90,2385.00,-0.12,0.00,NaN,20.60
2021-10-09 04:05,-14.49,0.00,3986.00,9360.00,52.00,-0.27,100.00,462.40,-0.51,0.00,55.41,1.02,1007.00,2418.00,-0.12,0.00,NaN,22.64
2021-10-09 04:10,-0.08,0.00,4020.00,9457.00,49.40,-0.27,93.08,457.70,0.57,0.00,56.13,3.62,1015.00,2436.00,-0.12,0.00,NaN,27.56
2021-10-09 04:15,-13.77,0.00,3970.00,9403.00,51.00,-0.27,83.75,460.30,-0.47,0.00,57.05,1.02,1037.00,2461.00,-0.11,0.00,NaN,24.99
2021-10-09 04:20,-0.51,0.00,4009.00,9438.00,50.90,-0.27,89.31,464.80,-0.47,0.00,56.91,2.02,1041.00,2497.00,-0.11,0.00,NaN,27.84
2021-10-09 04:25,-10.54,0.00,3988.00,9465.00,49.70,-0.17,86.17,462.40,-0.47,0.00,56.29,1.01,1041.00,2529.00,-0.11,0.00,NaN,27.34
2021-10-09 04:30,-16.82,0.00,3977.00,9446.00,51.00,-0.17,81.04,458.40,0.57,0.00,56.15,1.04,1041.00,2549.00,-0.11,0.00,NaN,25.99
2021-10-09 04:35,-6.38,0.00,3985.00,9463.00,51.60,-0.27,82.75,462.30,0.57,0.00,56.71,1.02,1045.00,2572.00,-0.11,0.00,NaN,27.33
2021-10-09 04:40,-0.01,0.00,4006.00,9559.00,52.20,-0.17,86.58,461.60,0.57,0.00,56.44,4.17,1051.00,2563.00,-0.11,0.00,NaN,27.41
2021-10-09 04:45,-19.66,0.00,3980.00,9542.00,51.40,-0.17,84.64,463.80,-0.46,0.00,56.91,1.01,1053.00,2566.00,-0.11,0.00,NaN,27.62
2021-10-09 04:50,-9.94,0.00,3984.00,9561.00,52.20,-0.17,84.24,461.40,-0.50,0.00,57.00,1.02,1063.00,2561.00,-0.11,0.00,NaN,28.44
2021-10-09 04:55,-6.84,0.00,3983.00,9624.00,49.30,-0.17,85.57,460.30,-0.45,0.00,57.51,1.14,1062.00,2573.00,-0.11,0.00,NaN,32.15
2021-10-09 05:00,-5.70,0.00,3987.00,9671.00,51.40,-0.17,87.91,463.30,0.57,0.00,55.61,1.00,1062.00,2575.00,-0.11,0.00,NaN,34.90
2021-10-09 05:05,-4.31,0.00,3994.00,9750.00,57.20,-0.17,86.74,463.70,0.57,0.00,57.03,1.02,1083.00,2591.00,-0.11,0.60,NaN,42.74
2021-10-09 05:10,-13.39,0.00,3980.00,9843.00,48.90,-0.17,83.60,458.80,0.57,0.00,56.12,1.00,1116.00,2587.00,-0.11,1.21,NaN,41.32
2021-10-09 05:15,-11.68,0.00,3955.00,9844.00,47.80,-0.17,84.72,460.90,0.57,0.00,56.51,1.02,1144.00,2611.00,-0.11,1.81,NaN,35.59
2021-10-09 05:20,-19.14,0.00,3960.00,9886.00,48.90,-0.17,80.37,460.80,0.57,0.00,57.17,1.00,1138.00,2642.00,-0.11,2.42,NaN,32.70
2021-10-09 05:25,-8.95,0.00,3952.00,9894.00,50.20,-0.17,81.04,461.30,-0.43,0.00,58.94,1.02,1148.00,2673.00,-0.11,3.02,NaN,34.04
2021-10-09 05:30,-16.49,0.00,3932.00,9909.00,45.30,-0.17,84.25,457.20,0.57,0.00,57.94,1.11,1151.00,2703.00,0.21,3.62,NaN,36.20
2021-10-09 05:35,-22.31,0.00,3901.00,9868.00,48.50,-0.17,84.45,460.50,-0.45,0.00,56.67,1.01,1169.00,2704.00,1.11,28.92,NaN,32.46
2021-10-09 05:40,-8.22,0.00,3940.00,9929.00,52.20,-0.17,85.78,464.00,-0.43,0.00,57.14,1.01,1122.00,2774.00,3.56,54.22,NaN,23.52
2021-10-09 05:45,-2.17,0.00,3851.00,10005.00,52.70,-0.17,81.61,461.10,0.57,0.00,56.34,62.94,1133.00,2827.00,8.40,79.51,NaN,24.10
2021-10-09 05:50,-4.79,0.00,3747.00,10039.00,53.20,-0.17,80.65,461.80,-0.44,0.00,57.12,47.70,1149.00,2865.00,17.65,104.81,NaN,19.03
2021-10-09 05:55,-22.50,0.00,3751.00,10037.00,51.60,-0.17,82.44,462.80,0.57,0.00,57.07,1.01,1138.00,2933.00,36.53,130.10,NaN,18.55
2021-10-09 06:00,-5.04,0.00,3698.00,10046.00,52.40,-0.17,80.06,459.00,0.57,0.00,56.80,5.83,1137.00,2953.00,69.14,155.40,NaN,21.91
2021-10-09 06:05,-7.04,0.00,3652.00,9944.00,49.50,-0.17,81.63,458.30,-0.50,0.00,57.36,46.02,1131.00,3032.00,116.50,240.15,NaN,18.52
2021-10-09 06:10,-9.00,0.00,3671.00,9897.00,51.40,-0.17,80.07,461.40,-0.43,0.00,57.15,42.41,1108.00,3050.00,196.00,324.90,NaN,15.87
2021-10-09 06:15,-9.80,0.00,3657.00,9816.00,51.50,-0.17,80.17,459.10,-0.56,0.00,56.56,25.31,1086.00,3061.00,322.90,409.65,NaN,14.38
2021-10-09 06:20,-13.59,0.00,3574.00,9688.00,50.90,-0.27,79.16,458.40,-0.43,0.00,56.63,21.12,1130.00,3035.00,450.10,494.40,NaN,15.19
2021-10-09 06:25,-3.60,0.00,3569.00,9617.00,51.20,-0.27,83.03,461.30,0.57,0.00,57.18,33.11,1125.00,2993.00,587.50,579.15,NaN,13.82
2021-10-09 06:30,-6.18,0.00,3551.00,9382.00,49.10,-0.27,81.25,460.70,0.57,0.00,57.04,26.91,1158.00,2978.00,829.00,663.90,NaN,14.45
2021-10-09 06:35,-10.16,0.00,3578.00,9219.00,52.10,-0.27,80.37,460.10,0.57,0.00,56.91,4.12,1141.00,2984.00,1001.00,807.42,NaN,12.87
2021-10-09 06:40,-11.22,0.00,3591.00,9044.00,50.30,-0.17,79.98,460.90,0.57,0.00,51.26,15.01,1128.00,3009.00,1152.00,950.93,NaN,1.34
2021-10-09 06:45,-0.29,0.00,3542.00,8887.00,49.30,-0.17,83.45,463.50,0.57,0.00,43.97,43.81,1112.00,2966.00,1369.00,1094.45,NaN,2.60
2021-10-09 06:50,-3.05,0.00,3516.00,8685.00,47.40,-0.17,81.18,459.70,0.57,0.00,38.84,27.01,1151.00,2918.00,1575.00,1237.97,NaN,-1.64
2021-10-09 06:55,-0.57,0.00,3445.00,8590.00,46.50,-0.17,83.24,463.90,0.57,0.00,39.42,38.71,1143.00,2881.00,1833.00,1381.48,NaN,7.13
2021-10-09 07:00,-11.35,0.00,3289.00,8452.00,45.70,-0.17,79.83,457.70,0.57,0.00,39.23,11.51,1194.00,2698.00,2088.00,1525.00,NaN,-4.57
2021-10-09 07:05,-0.40,0.00,3257.00,8374.00,42.70,-0.17,81.97,462.20,0.57,0.00,39.16,21.32,1181.00,2798.00,2102.00,1699.17,NaN,-6.08
2021-10-09 07:10,-21.68,0.00,3206.00,8314.00,42.60,-0.17,84.57,443.20,0.57,0.00,38.99,13.50,1181.00,2645.00,2320.00,1873.33,NaN,-10.92
2021-10-09 07:15,-9.52,0.00,3129.00,8281.00,43.60,-0.17,85.91,442.70,-0.46,0.00,38.94,26.19,1164.00,2631.00,2433.00,2047.50,NaN,-4.13
2021-10-09 07:20,-12.48,0.00,3041.00,8252.00,45.50,-0.17,83.87,442.70,0.57,0.00,38.98,23.36,1130.00,2585.00,2619.00,2221.67,NaN,-8.18
2021-10-09 07:25,-25.17,0.00,3017.00,8268.00,45.70,-0.17,82.44,443.50,0.57,0.00,39.06,20.96,1132.00,2541.00,2660.00,2395.83,NaN,-21.24
2021-10-09 07:30,-37.24,0.00,2905.00,8185.00,47.10,-0.17,80.43,436.50,0.57,0.00,39.12,1.02,1105.00,2558.00,2789.00,2570.00,NaN,-24.86
2021-10-09 07:35,-21.04,0.00,2876.00,8177.00,44.50,-0.07,84.90,442.90,0.57,0.00,38.95,1.10,1106.00,2510.00,2769.00,2758.50,NaN,-25.36
2021-10-09 07:40,-3.60,0.00,2898.00,8297.00,45.30,-0.17,89.61,444.00,0.57,0.00,39.31,1.69,1119.00,2453.00,2616.00,2947.00,NaN,-24.88
2021-10-09 07:45,-29.38,0.00,2728.00,8156.00,42.40,-0.27,80.54,437.90,0.57,0.00,39.21,1.02,1132.00,2441.00,2863.00,3135.50,NaN,-20.03
2021-10-09 07:50,-17.03,0.00,2704.00,8207.00,37.60,-0.27,84.35,442.50,-0.44,0.02,40.19,1.01,1143.00,2362.00,2757.00,3324.00,NaN,-35.15
2021-10-09 07:55,-22.61,0.00,2683.00,8152.00,44.50,-0.27,83.69,441.20,0.57,0.03,39.42,1.02,1132.00,2242.00,2864.00,3512.50,NaN,-34.56
2021-10-09 08:00,-20.96,0.00,2674.00,8133.00,40.40,-0.27,85.05,443.90,0.57,0.00,40.12,1.03,1116.00,2137.00,2876.00,3701.00,NaN,-35.69
2021-10-09 08:05,-1.32,0.00,2695.00,8091.00,36.20,-0.27,87.87,445.90,0.57,0.12,41.03,1.07,1096.00,2107.00,2968.00,3861.00,NaN,-24.83
2021-10-09 08:10,-2.70,0.00,2675.00,8158.00,36.30,-0.27,87.23,444.10,0.57,0.17,39.60,1.16,1101.00,2175.00,2919.00,4021.00,NaN,-24.50
2021-10-09 08:15,-0.87,-237.30,2673.00,8243.00,34.90,-0.17,87.69,445.70,-0.46,0.00,39.76,3.77,1101.00,2153.00,3075.00,4181.00,NaN,-9.91
2021-10-09 08:20,-37.56,-318.50,2611.00,8263.00,31.80,-0.17,79.42,437.90,0.57,0.00,39.79,1.01,1168.00,1956.00,3193.00,4341.00,NaN,-23.86
2021-10-09 08:25,-45.50,-317.80,2590.00,8073.00,32.20,-0.17,79.74,438.30,0.57,0.00,39.22,1.01,1128.00,1994.00,3214.00,4501.00,NaN,-26.07
2021-10-09 08:30,-32.73,-316.30,2603.00,8077.00,35.10,-0.17,81.17,443.80,0.57,0.00,35.11,1.01,1161.00,1826.00,3258.00,4661.00,NaN,-25.28
2021-10-09 08:35,-0.52,-316.60,2655.00,8058.00,35.50,-0.17,86.33,445.60,0.57,0.00,34.57,1.11,1130.00,1945.00,3113.00,4826.17,NaN,-12.80
2021-10-09 08:40,-81.14,-319.10,2561.00,7796.00,29.60,-0.17,79.30,436.30,0.57,0.00,35.15,1.02,1172.00,1817.00,3362.00,4991.33,NaN,-26.35
2021-10-09 08:45,-16.55,-317.70,2621.00,7911.00,30.00,-0.17,84.13,441.80,0.57,0.00,33.70,1.00,1146.00,1834.00,3072.00,5156.50,NaN,-25.76
2021-10-09 08:50,-2.77,-317.10,2651.00,7928.00,36.80,-0.17,84.75,441.90,0.57,0.00,33.09,1.01,1130.00,1683.00,3049.00,5321.67,NaN,-29.29
2021-10-09 08:55,-29.69,-316.70,2607.00,7871.00,35.90,-0.17,82.02,439.60,0.57,0.00,33.78,1.01,1129.00,1663.00,3048.00,5486.83,NaN,-39.39
2021-10-09 09:00,-12.55,-317.20,2597.00,7881.00,34.30,-0.17,83.79,440.90,0.57,0.00,34.05,1.02,1117.00,1584.00,2948.00,5652.00,NaN,-37.62
2021-10-09 09:05,-25.39,-318.30,2633.00,7815.00,33.70,-0.27,81.17,438.20,0.57,0.00,34.72,1.02,1070.00,1744.00,2845.00,5784.83,NaN,-37.13
2021-10-09 09:10,-4.68,-317.40,2704.00,7749.00,34.40,-0.17,87.12,443.40,0.57,0.00,34.71,2.61,1028.00,1694.00,2926.00,5917.67,NaN,-37.45
2021-10-09 09:15,-5.04,-359.20,2714.00,7728.00,33.30,-0.17,86.95,446.70,0.57,0.00,34.91,1.71,1002.00,1690.00,2945.00,6050.50,NaN,-37.17
2021-10-09 09:20,-96.61,-121.60,2591.00,7498.00,34.60,-0.17,78.54,435.40,0.57,0.00,35.26,1.00,1008.00,1681.00,2908.00,6183.33,NaN,-38.60
2021-10-09 09:25,-84.31,-121.60,2602.00,7539.00,34.90,-0.17,79.15,439.10,0.57,0.00,34.86,1.02,984.30,1589.00,2788.00,6316.17,NaN,-42.77
2021-10-09 09:30,-3.25,-121.00,2735.00,7698.00,35.10,-0.17,89.99,443.20,0.57,0.00,32.49,8.10,983.80,1518.00,2502.00,6449.00,NaN,-37.15
2021-10-09 09:35,-39.13,-121.40,2682.00,7554.00,32.60,-0.17,80.60,441.20,0.57,0.00,31.38,1.02,986.00,1581.00,2571.00,6549.17,NaN,-30.68
2021-10-09 09:40,-1.02,-217.70,2716.00,7577.00,32.10,-0.18,87.39,441.80,-0.43,0.00,32.26,1.00,975.30,1597.00,2398.00,6649.33,NaN,-31.87
2021-10-09 09:45,-0.59,-312.40,2750.00,7639.00,31.40,-0.18,85.28,443.00,-0.44,0.00,32.54,3.01,958.50,1580.00,2407.00,6749.50,NaN,-40.40
2021-10-09 09:50,-18.51,-404.30,2655.00,7468.00,32.30,-0.18,80.36,438.30,0.57,0.00,31.70,1.01,951.50,1568.00,2578.00,6849.67,NaN,-45.60
2021-10-09 09:55,-0.76,-502.00,2702.00,7607.00,30.80,-0.18,84.89,440.00,-0.44,0.00,31.62,1.21,961.20,1486.00,2523.00,6949.83,NaN,-64.28
2021-10-09 10:00,-4.14,-510.70,2728.00,7566.00,31.40,-0.18,84.66,440.50,0.57,0.00,31.78,1.01,941.40,1486.00,2455.00,7050.00,NaN,-66.30
2021-10-09 10:05,-0.10,-510.20,2747.00,7598.00,29.30,-0.18,87.01,443.30,-0.43,0.00,31.36,1.62,947.50,1473.00,2328.00,7156.17,NaN,-68.02
2021-10-09 10:10,-98.74,-511.80,2785.00,7564.00,32.40,-0.18,81.64,439.30,0.57,0.00,31.36,1.01,938.00,1415.00,2427.00,7262.33,NaN,-115.80
2021-10-09 10:15,-109.30,-512.90,2761.00,7600.00,36.10,-0.18,84.11,441.80,0.57,0.00,31.72,1.01,935.00,1382.00,2323.00,7368.50,NaN,-44.29
2021-10-09 10:20,-98.93,-593.80,2813.00,7577.00,30.00,-0.18,85.50,444.10,-0.43,0.00,31.62,1.01,932.90,1450.00,2200.00,7474.67,NaN,-53.13
2021-10-09 10:25,-85.10,-708.10,2819.00,7683.00,25.10,-0.17,87.60,442.40,-0.51,0.00,32.06,1.18,930.20,1464.00,2177.00,7580.83,NaN,-69.13
2021-10-09 10:30,-105.60,-706.90,2810.00,7615.00,24.40,-0.08,82.54,441.30,0.57,0.00,32.06,1.01,912.70,1544.00,2193.00,7687.00,NaN,-67.26
2021-10-09 10:35,-108.00,-704.90,2775.00,7526.00,23.80,-0.08,82.23,441.30,-0.51,0.00,31.88,1.01,902.90,1528.00,2162.00,7746.83,NaN,-47.08
2021-10-09 10:40,-72.85,-703.10,2810.00,7710.00,24.00,-0.08,89.82,446.00,0.57,0.00,31.18,1.40,889.70,1525.00,2037.00,7806.67,NaN,-37.85
2021-10-09 10:45,-40.83,-705.30,2692.00,7478.00,21.20,-0.08,78.93,436.10,-0.45,0.00,31.47,1.01,909.90,1568.00,2257.00,7866.50,NaN,-42.04
2021-10-09 10:50,-79.26,-706.00,2618.00,7471.00,23.40,-0.08,79.98,436.70,-0.49,0.00,31.84,1.02,926.70,1583.00,2178.00,7926.33,NaN,-115.90
2021-10-09 10:55,-4.68,-701.20,2660.00,7569.00,28.80,-0.08,86.88,443.30,0.57,0.00,31.52,2.84,897.10,1398.00,2085.00,7986.17,NaN,-68.44
2021-10-09 11:00,-6.64,-705.00,2628.00,7513.00,30.40,-0.08,83.04,444.50,0.57,0.00,31.66,1.02,885.00,1417.00,2057.00,8046.00,NaN,-74.44
2021-10-09 11:05,-93.46,-702.60,2693.00,7616.00,30.40,-0.08,86.44,443.70,0.57,0.00,31.83,2.80,883.10,1473.00,1911.00,8068.17,NaN,-70.33
2021-10-09 11:10,-6.41,-704.20,2688.00,7562.00,33.50,-0.10,83.70,441.70,0.57,0.00,31.56,1.30,882.80,1450.00,1895.00,8090.33,NaN,-66.67
2021-10-09 11:15,-62.44,-703.60,2660.00,7661.00,31.40,-0.10,85.63,443.40,0.57,0.00,31.36,1.03,890.90,1456.00,1881.00,8112.50,NaN,-48.96
2021-10-09 11:20,-7.19,-704.70,2728.00,7639.00,29.40,-0.10,84.78,443.30,0.57,0.00,31.48,9.26,912.70,1480.00,1812.00,8134.67,NaN,-72.04
2021-10-09 11:25,-81.48,-704.80,2683.00,7630.00,29.20,-0.20,80.07,437.20,0.57,0.00,31.64,2.66,908.90,1472.00,1902.00,8156.83,NaN,-48.29
2021-10-09 11:30,-0.50,-703.70,2685.00,7527.00,29.40,-0.20,81.32,442.20,0.57,0.00,31.28,19.55,893.90,1592.00,1814.00,8179.00,NaN,-48.40
2021-10-09 11:35,-0.70,-704.10,2703.00,7553.00,26.10,-0.20,82.87,440.60,-0.43,0.00,31.34,12.27,875.10,1641.00,1751.00,8202.33,NaN,-57.94
2021-10-09 11:40,-0.40,-704.20,2602.00,7519.00,26.30,-0.10,80.47,437.60,0.57,0.00,31.71,14.25,857.60,1657.00,1836.00,8225.67,NaN,-72.66
2021-10-09 11:45,-0.27,-704.00,2552.00,7627.00,29.40,-0.20,81.15,441.50,0.57,0.00,31.18,34.56,855.90,1583.00,1825.00,8249.00,NaN,-51.60
2021-10-09 11:50,-0.70,-705.90,2572.00,7577.00,26.70,-0.10,80.55,437.80,0.57,0.00,31.56,12.57,871.30,1561.00,1815.00,8272.33,NaN,-51.61
2021-10-09 11:55,-0.76,-706.20,2586.00,7478.00,26.60,-0.19,80.09,437.60,-0.43,0.00,31.84,7.72,883.50,1515.00,1795.00,8295.67,NaN,-60.27
2021-10-09 12:00,-5.27,-704.50,2562.00,7433.00,26.90,-0.19,79.84,438.20,0.57,0.00,31.42,1.01,899.40,1552.00,1640.00,8319.00,NaN,-58.11
2021-10-09 12:05,-0.49,-702.40,2614.00,7600.00,23.40,-0.19,85.82,443.00,0.57,0.00,29.97,51.10,911.90,1523.00,1554.00,8330.17,NaN,-49.44
2021-10-09 12:10,-0.18,-701.50,2678.00,7661.00,21.70,-0.19,85.83,444.00,0.57,0.00,29.19,1.26,900.60,1528.00,1685.00,8341.33,NaN,-49.01
2021-10-09 12:15,-1.88,-703.70,2682.00,7538.00,24.10,-0.19,79.31,438.80,0.57,0.00,29.09,1.06,895.70,1478.00,1907.00,8352.50,NaN,-43.02
2021-10-09 12:20,-12.80,-705.00,2598.00,7412.00,24.90,-0.09,80.07,437.80,-0.43,0.00,29.29,1.00,874.00,1457.00,1830.00,8363.67,NaN,-46.32
2021-10-09 12:25,-0.57,-702.70,2596.00,7481.00,28.40,-0.19,80.36,437.20,0.57,0.00,27.54,2.16,860.90,1476.00,1645.00,8374.83,NaN,-44.57
2021-10-09 12:30,-0.79,-704.50,2579.00,7467.00,30.80,-0.09,79.94,438.60,0.57,0.00,28.52,15.61,831.80,1568.00,1636.00,8386.00,NaN,-47.93
2021-10-09 12:35,-0.63,-703.40,2561.00,7483.00,28.80,-0.19,79.33,438.00,0.57,0.00,28.47,18.16,807.90,1581.00,1683.00,8371.50,NaN,-51.26
2021-10-09 12:40,-0.45,-705.00,2584.00,7509.00,30.20,-0.09,80.41,439.90,0.57,0.00,28.57,5.89,822.20,1572.00,1717.00,8357.00,NaN,-45.06
2021-10-09 12:45,-1.01,-702.50,2637.00,7551.00,30.70,-0.09,84.07,444.20,0.57,0.00,28.23,26.92,802.60,1576.00,1711.00,8342.50,NaN,-42.07
2021-10-09 12:50,-24.10,-706.80,2537.00,7399.00,31.30,-0.19,79.80,434.20,0.57,0.00,28.43,1.02,802.50,1590.00,1959.00,8328.00,NaN,-48.84
2021-10-09 12:55,-0.37,-702.40,2606.00,7501.00,30.70,-0.09,82.28,440.40,-0.44,0.00,28.47,21.67,816.30,1539.00,1738.00,8313.50,NaN,-44.29
2021-10-09 13:00,-11.29,-702.80,2559.00,7474.00,28.10,-0.09,80.76,437.50,0.57,0.00,28.47,1.01,812.00,1599.00,1752.00,8299.00,NaN,-54.17
2021-10-09 13:05,-0.12,-509.90,2603.00,7560.00,29.40,-0.09,81.31,440.90,0.57,0.00,28.39,1.02,814.20,1601.00,1531.00,8202.83,NaN,-53.35
2021-10-09 13:10,-1.54,-510.80,2642.00,7540.00,29.50,-0.09,81.72,441.40,0.57,0.00,28.45,1.00,824.60,1596.00,1591.00,8106.67,NaN,-48.80
2021-10-09 13:15,-0.68,-510.90,2603.00,7534.00,31.80,-0.09,84.56,444.50,-0.45,0.00,28.51,1.11,829.40,1685.00,1650.00,8010.50,NaN,-37.60
2021-10-09 13:20,-0.22,-510.30,2619.00,7564.00,30.20,-0.09,84.21,442.00,0.57,0.00,28.31,1.01,852.10,1683.00,1822.00,7914.33,NaN,-26.08
2021-10-09 13:25,-0.30,-510.00,2624.00,7556.00,30.40,-0.09,82.94,441.70,-0.45,0.00,28.49,1.01,871.20,1672.00,1918.00,7818.17,NaN,-34.92
2021-10-09 13:30,-0.23,-508.20,2616.00,7567.00,29.60,-0.09,82.86,442.10,-0.45,0.00,28.26,17.72,864.40,1645.00,2038.00,7722.00,NaN,-29.42
